entrezid1	entrezid2
2309	10614
2309	253012
2309	26959
2309	283254
2309	100873989
2309	2899
2309	2885
2309	9293
2309	2823
2309	55204
2309	2741
2309	2739
2309	2674
2309	81577
2309	8328
2309	23464
2309	339896
2309	2554
2309	83786
2309	93986
2309	27086
2309	100126270
2309	388714
2309	2313
2309	51661
2309	26268
2309	26273
2309	51307
2309	5393
2309	54536
2309	2119
2309	2104
2309	114799
2309	57471
2309	2051
2309	2041
2309	5168
2309	1979
2309	9538
2309	1942
2309	1933
2309	83657
2309	4733
2309	1795
2309	139818
2309	83544
2309	9829
2309	1767
2309	28514
2309	1739
2309	8847
2309	27184
2309	81624
2309	60625
2309	1642
2309	23576
2309	84516
2309	27071
2309	340665
2309	23316
2309	8453
2309	613212
2309	55790
2309	1401
2309	1397
2309	8904
2309	81035
2309	1290
2309	246175
2309	57472
2309	26505
2309	134829
2309	9541
2309	1123
2309	79145
2309	153241
2309	1021
2309	1001
2309	1014
2309	914
2309	9973
2309	79872
2309	8573
2309	11131
2309	10645
2309	799
2309	777
2309	776
2309	23632
2309	732
2309	80099
2309	57415
2309	128061
2309	694
2309	91408
2309	26580
2309	8019
2309	57673
2309	83875
2309	222255
2309	25820
2309	10865
2309	51742
2309	23229
2309	394
2309	94134
2309	1176
2309	8906
2309	55107
2309	100131244
2309	154796
2309	229
2309	254268
2309	185
2309	11174
2309	8038
2309	25890
2309	63874
2309	89845
2308	55055
2308	23060
2308	55893
2308	167465
2308	79698
2308	22882
2308	100873922
2308	100303491
2308	23390
2308	55596
2308	9877
2308	26137
2308	7704
2308	100381270
2308	51646
2308	7482
2308	26100
2308	55591
2308	1462
2308	9217
2308	10791
2308	9341
2308	10869
2308	90249
2308	89837
2308	100288380
2308	89838
2308	127733
2308	9898
2308	94015
2308	143941
2308	7106
2308	10194
2308	27037
2308	55809
2308	9537
2308	163590
2308	388121
2308	389208
2308	23585
2308	83604
2308	131920
2308	55281
2308	100038246
2308	7092
2308	7090
2308	7074
2308	7067
2308	7050
2308	7029
2308	64216
2308	7023
2308	83741
2308	255394
2308	6939
2308	9496
2308	11138
2308	79735
2308	64786
2308	5726
2308	132001
2308	6873
2308	23334
2308	3703
2308	8878
2308	90864
2308	6660
2308	6649
2308	692226
2308	677808
2308	79753
2308	26952
2308	9126
2308	84631
2308	55652
2308	57181
2308	10991
2308	84255
2308	65010
2308	51629
2308	83447
2308	9016
2308	89886
2308	152503
2308	9905
2308	119392
2308	26040
2308	27244
2308	54910
2308	9723
2308	6322
2308	29970
2308	92304
2308	23314
2308	23429
2308	6256
2308	862
2308	6234
2308	6218
2308	100151684
2308	54453
2308	253260
2308	5991
2308	51735
2308	644660
2308	9910
2308	57403
2308	9232
2308	5789
2308	5774
2308	5636
2308	5629
2308	5571
2308	7799
2308	639
2308	5515
2308	5506
2308	11232
2308	50512
2308	10154
2308	26207
2308	5290
2308	94005
2308	5279
2308	112885
2308	9749
2308	10471
2308	79955
2308	5144
2308	5153
2308	5106
2308	5105
2308	84333
2308	83259
2308	27328
2308	400960
2308	23598
2308	53354
2308	5015
2308	56957
2308	23440
2308	114880
2308	114879
2308	390162
2308	219487
2308	390167
2308	390168
2308	143496
2308	219986
2308	127385
2308	80224
2308	8715
2308	9241
2308	57224
2308	4772
2308	140609
2308	23327
2308	10529
2308	4723
2308	342977
2308	4601
2308	10651
2308	4580
2308	4488
2308	692094
2308	64232
2308	51023
2308	26589
2308	4343
2308	27136
2308	4311
2308	4302
2308	27030
2308	9969
2308	4190
2308	266727
2308	8932
2308	4143
2308	4140
2308	100505881
2308	23764
2308	7798
2308	23507
2308	4026
2308	283856
2308	100507346
2308	100287010
2308	100128164
2308	84708
2308	8543
2308	55885
2308	4000
2308	144360
2308	339789
2308	3977
2308	26468
2308	9211
2308	23588
2308	10112
2308	9674
2308	23351
2308	30819
2308	641516
2308	644246
2308	182
2308	3707
2308	3695
2308	50805
2308	79191
2308	8471
2308	3662
2308	3643
2308	3624
2308	59067
2308	11141
2308	3603
2308	3480
2308	112752
2308	3398
2308	3382
2308	84941
2308	3234
2308	3223
2308	3222
2308	3221
2308	3213
2308	3211
2308	221883
2308	3198
2308	3097
2308	10614
2308	253012
2308	9931
2308	26959
2308	283254
2308	170825
2308	2885
2308	9293
2308	2796
2308	10672
2308	647309
2308	113263
2308	81577
2308	8328
2308	23464
2308	2551
2308	11337
2308	57818
2308	123722
2308	83786
2308	145438
2308	55572
2308	93986
2308	27086
2308	96459
2308	342184
2308	441369
2308	2313
2308	51661
2308	26273
2308	8789
2308	2203
2308	89885
2308	51439
2308	51307
2308	9715
2308	646486
2308	2119
2308	57471
2308	2073
2308	24139
2308	2009
2308	1996
2308	1981
2308	1979
2308	112398
2308	1942
2308	1906
2308	124454
2308	1871
2308	83657
2308	1846
2308	10570
2308	1806
2308	22845
2308	9829
2308	63948
2308	93099
2308	285987
2308	28514
2308	9229
2308	8847
2308	81624
2308	56616
2308	50846
2308	79947
2308	1642
2308	23576
2308	1641
2308	84516
2308	51164
2308	117154
2308	1602
2308	80319
2308	613212
2308	1499
2308	55790
2308	51232
2308	153222
2308	9586
2308	1369
2308	51805
2308	1290
2308	26505
2308	134829
2308	23122
2308	9541
2308	89832
2308	90799
2308	2491
2308	1031
2308	1014
2308	960
2308	23607
2308	90324
2308	80212
2308	153733
2308	8573
2308	23261
2308	8618
2308	59285
2308	777
2308	776
2308	57685
2308	80099
2308	114899
2308	694
2308	91408
2308	26580
2308	8019
2308	627
2308	54880
2308	283149
2308	8915
2308	55024
2308	60468
2308	29086
2308	64343
2308	525
2308	11016
2308	84100
2308	9828
2308	394
2308	2909
2308	81575
2308	91526
2308	23243
2308	79868
2308	9508
2308	8038
2308	91
2308	53
2308	63874
2308	26574
2300	10467
2300	220929
2300	7692
2300	79698
2300	53349
2300	463
2300	3104
2300	100128025
2300	49856
2300	7482
2300	26100
2300	441818
2300	27183
2300	10451
2300	9217
2300	8239
2300	389856
2300	7103
2300	7252
2300	9866
2300	23112
2300	9966
2300	56255
2300	729515
2300	131920
2300	100507527
2300	7062
2300	6925
2300	6875
2300	148281
2300	6827
2300	415117
2300	6427
2300	53340
2300	100131390
2300	692111
2300	84631
2300	6522
2300	643664
2300	11046
2300	347734
2300	115286
2300	84068
2300	56256
2300	10509
2300	10512
2300	81846
2300	6258
2300	860
2300	84816
2300	88745
2300	204010
2300	6231
2300	6129
2300	6101
2300	64777
2300	55188
2300	9886
2300	9628
2300	92400
2300	10125
2300	11069
2300	10635
2300	79832
2300	126789
2300	5777
2300	5740
2300	58155
2300	9050
2300	8559
2300	4007
2300	5502
2300	642559
2300	5367
2300	5362
2300	200150
2300	27039
2300	56130
2300	56142
2300	56146
2300	100874064
2300	83259
2300	27328
2300	5081
2300	54873
2300	23594
2300	219464
2300	119749
2300	283092
2300	347468
2300	11249
2300	9423
2300	4892
2300	57486
2300	1482
2300	4741
2300	4734
2300	54539
2300	56901
2300	10499
2300	344148
2300	4664
2300	23040
2300	65080
2300	8195
2300	11343
2300	84789
2300	4211
2300	55534
2300	11157
2300	121227
2300	91694
2300	550113
2300	100652999
2300	645323
2300	728192
2300	56956
2300	81871
2300	284827
2300	386684
2300	390792
2300	448834
2300	340359
2300	27252
2300	3788
2300	80333
2300	3751
2300	3738
2300	3707
2300	26548
2300	51147
2300	64806
2300	22806
2300	22807
2300	3437
2300	3234
2300	3221
2300	3219
2300	3214
2300	3207
2300	3001
2300	346562
2300	2774
2300	9535
2300	2641
2300	2638
2300	2523
2300	10468
2300	2299
2300	2335
2300	2274
2300	2246
2300	2191
2300	158293
2300	54206
2300	9844
2300	26298
2300	93099
2300	79154
2300	64858
2300	9595
2300	360155
2300	1499
2300	80034
2300	51232
2300	153222
2300	1280
2300	1305
2300	23242
2300	26504
2300	116173
2300	10845
2300	148046
2300	10659
2300	135228
2300	890
2300	79080
2300	23466
2300	23705
2300	113246
2300	160419
2300	8553
2300	8419
2300	604
2300	4287
2300	11016
2300	27106
2300	219681
2300	84159
2300	57492
2300	83478
2300	301
2300	59344
2300	27245
2300	23382
2300	177
2300	9508
55810	84146
55810	51545
55810	53349
55810	463
55810	9839
55810	55596
55810	55854
55810	84614
55810	26137
55810	11059
55810	49856
55810	79446
55810	404201
55810	100885780
55810	200403
55810	203547
55810	9686
55810	55591
55810	114990
55810	9217
55810	9724
55810	9960
55810	389856
55810	285175
55810	25972
55810	115426
55810	143630
55810	29855
55810	7325
55810	9898
55810	199746
55810	129450
55810	51060
55810	23548
55810	55815
55810	7227
55810	81627
55810	286144
55810	5987
55810	23321
55810	27324
55810	84969
55810	7125
55810	64102
55810	128218
55810	54664
55810	23023
55810	51106
55810	51368
55810	6925
55810	6916
55810	6913
55810	6886
55810	9287
55810	11346
55810	9913
55810	29966
55810	85439
55810	65975
55810	93655
55810	6747
55810	23380
55810	10418
55810	11166
55810	387104
55810	6626
55810	100124537
55810	677806
55810	27044
55810	9627
55810	139065
55810	6586
55810	150159
55810	8671
55810	57282
55810	23446
55810	64116
55810	28965
55810	115111
55810	729025
55810	6557
55810	84068
55810	390598
55810	6494
55810	6461
55810	6446
55810	80031
55810	10512
55810	10371
55810	222663
55810	6327
55810	6323
55810	340562
55810	6304
55810	27164
55810	6299
55810	860
55810	862
55810	861
55810	388015
55810	51319
55810	6237
55810	6231
55810	6129
55810	6096
55810	83853
55810	79641
55810	6016
55810	56963
55810	221035
55810	92400
55810	64926
55810	11069
55810	9693
55810	144715
55810	729475
55810	5884
55810	51560
55810	11156
55810	9051
55810	5581
55810	5562
55810	59335
55810	56981
55810	639
55810	5530
55810	8493
55810	23262
55810	8496
55810	5456
55810	23126
55810	5406
55810	5367
55810	51196
55810	8502
55810	5308
55810	30849
55810	100873942
55810	116154
55810	553115
55810	23024
55810	5162
55810	5142
55810	10015
55810	27250
55810	5122
55810	56130
55810	57575
55810	5063
55810	29763
55810	5000
55810	390152
55810	341799
55810	390058
55810	128367
55810	93377
55810	11249
55810	30010
55810	8650
55810	4923
55810	9423
55810	4908
55810	3084
55810	7026
55810	4885
55810	7080
55810	22795
55810	9054
55810	4774
55810	4756
55810	137682
55810	10499
55810	23154
55810	9
55810	79731
55810	4664
55810	55892
55810	4622
55810	10408
55810	4601
55810	9650
55810	4488
55810	4477
55810	2206
55810	744
55810	9526
55810	11343
55810	79157
55810	8076
55810	339175
55810	4208
55810	4199
55810	55784
55810	7867
55810	8491
55810	57134
55810	9794
55810	4094
55810	140733
55810	10586
55810	376132
55810	55227
55810	4035
55810	136332
55810	79414
55810	550113
55810	440700
55810	338963
55810	285889
55810	283856
55810	145845
55810	100507351
55810	100507346
55810	100505978
55810	100287010
55810	100240735
55810	100129917
55810	8543
55810	158038
55810	140828
55810	64211
55810	9355
55810	93273
55810	55323
55810	23185
55810	3908
55810	3906
55810	83897
55810	100288323
55810	337975
55810	100505753
55810	3818
55810	90293
55810	283165
55810	100874251
55810	56243
55810	27012
55810	81033
55810	23416
55810	339123
55810	65094
55810	3720
55810	3707
55810	23421
55810	57117
55810	22876
55810	3611
55810	3558
55810	11141
55810	10642
55810	55853
55810	100130086
55810	100506164
55810	3235
55810	3223
55810	3222
55810	3221
55810	3219
55810	3204
55810	221883
55810	3207
55810	100124700
55810	3148
55810	8820
55810	51409
55810	9931
55810	391723
55810	25938
55810	51564
55810	3062
55810	23438
55810	3003
55810	2899
55810	83873
55810	1880
55810	84636
55810	2824
55810	100873969
55810	2800
55810	346562
55810	2737
55810	84694
55810	54810
55810	2690
55810	2674
55810	79690
55810	11337
55810	92579
55810	94033
55810	94234
55810	27086
55810	2290
55810	2353
55810	441369
55810	440101
55810	2313
55810	2273
55810	2246
55810	2244
55810	2237
55810	80204
55810	283807
55810	22909
55810	23625
55810	113828
55810	728833
55810	653820
55810	729533
55810	131909
55810	220108
55810	84498
55810	158293
55810	220832
55810	2131
55810	344191
55810	7813
55810	2115
55810	2104
55810	2099
55810	79852
55810	953
55810	58478
55810	8909
55810	2009
55810	126272
55810	1959
55810	1942
55810	1906
55810	128178
55810	1837
55810	11034
55810	1814
55810	1795
55810	100628315
55810	54788
55810	55466
55810	1756
55810	1746
55810	9229
55810	1740
55810	22894
55810	11083
55810	81624
55810	147015
55810	79947
55810	160851
55810	57696
55810	23576
55810	117159
55810	54876
55810	267012
55810	57105
55810	1549
55810	1548
55810	56603
55810	7852
55810	10283
55810	399697
55810	1499
55810	9586
55810	54544
55810	130749
55810	131034
55810	8904
55810	80315
55810	10584
55810	344875
55810	1305
55810	1272
55810	7555
55810	116449
55810	25999
55810	9074
55810	9071
55810	10370
55810	148046
55810	22856
55810	79586
55810	84181
55810	1106
55810	79145
55810	142913
55810	90799
55810	55839
55810	1030
55810	1026
55810	1020
55810	1004
55810	28316
55810	1008
55810	968
55810	958
55810	23607
55810	4064
55810	135228
55810	23582
55810	55297
55810	29903
55810	79872
55810	57524
55810	93661
55810	23125
55810	57658
55810	100533105
55810	56260
55810	729
55810	152940
55810	79669
55810	55732
55810	114905
55810	399947
55810	53838
55810	9184
55810	91408
55810	22903
55810	91653
55810	8419
55810	22893
55810	158835
55810	222255
55810	4287
55810	6310
55810	26033
55810	84126
55810	481
55810	344905
55810	220202
55810	9776
55810	11016
55810	79642
55810	10777
55810	25852
55810	23365
55810	394
55810	257106
55810	57584
55810	55843
55810	187
55810	8120
55810	56899
55810	91369
55810	27063
55810	288
55810	10218
55810	279
55810	249
55810	79796
55810	27245
55810	186
55810	131
55810	57188
55810	92
55810	29
55810	63874
55810	51146
2299	27332
2299	23613
2299	54469
2299	100303491
2299	26137
2299	22884
2299	10477
2299	1890
2299	128854
2299	116461
2299	50852
2299	8626
2299	10140
2299	23112
2299	29766
2299	55273
2299	7050
2299	9496
2299	6899
2299	54885
2299	11346
2299	261729
2299	90627
2299	6712
2299	161742
2299	729201
2299	389852
2299	55553
2299	6272
2299	79856
2299	692076
2299	64744
2299	4088
2299	84189
2299	29015
2299	115019
2299	147912
2299	6474
2299	124925
2299	54437
2299	9723
2299	9997
2299	6322
2299	92304
2299	6447
2299	29106
2299	84870
2299	387841
2299	6103
2299	5978
2299	9185
2299	80346
2299	5948
2299	9584
2299	91608
2299	5885
2299	117177
2299	57716
2299	4007
2299	7799
2299	639
2299	5500
2299	10908
2299	51177
2299	123745
2299	5290
2299	5251
2299	51555
2299	79955
2299	10611
2299	5150
2299	5142
2299	5097
2299	5081
2299	9934
2299	5015
2299	5013
2299	390157
2299	81309
2299	283093
2299	338755
2299	8013
2299	7026
2299	4781
2299	4774
2299	4772
2299	10725
2299	63973
2299	152110
2299	27158
2299	89795
2299	4601
2299	100463486
2299	92399
2299	57129
2299	758
2299	4335
2299	4324
2299	4208
2299	57506
2299	126868
2299	100507351
2299	4004
2299	400866
2299	3987
2299	56956
2299	3931
2299	57626
2299	55605
2299	3747
2299	3746
2299	85450
2299	3614
2299	3449
2299	3398
2299	3208
2299	3218
2299	3200
2299	100534589
2299	3206
2299	100750247
2299	26086
2299	9293
2299	2823
2299	2596
2299	442117
2299	79690
2299	2554
2299	10129
2299	27086
2299	653404
2299	653427
2299	349334
2299	286380
2299	200350
2299	2298
2299	2297
2299	55640
2299	90024
2299	440101
2299	2313
2299	2253
2299	284418
2299	2131
2299	23086
2299	344191
2299	29924
2299	2035
2299	392617
2299	317649
2299	1944
2299	8445
2299	1843
2299	1795
2299	65989
2299	267012
2299	340665
2299	56603
2299	159013
2299	80319
2299	115908
2299	1488
2299	9586
2299	22849
2299	57472
2299	64377
2299	1001
2299	1014
2299	157313
2299	960
2299	832
2299	827
2299	253559
2299	118461
2299	121551
2299	23439
2299	11016
2299	419
2299	100131755
2299	26225
2299	8289
2299	164284
2299	26057
2299	9068
2299	51005
2299	55626
2299	11174
2295	65249
2295	167465
2295	149076
2295	414208
2295	414197
2295	7712
2295	26137
2295	91746
2295	7525
2295	23039
2295	26100
2295	7465
2295	9277
2295	23001
2295	200403
2295	7423
2295	9712
2295	7379
2295	115426
2295	100113386
2295	7327
2295	10477
2295	10628
2295	51060
2295	150737
2295	7103
2295	10098
2295	7227
2295	7223
2295	373
2295	133022
2295	10758
2295	122664
2295	90313
2295	26092
2295	84134
2295	51086
2295	83857
2295	23023
2295	25976
2295	221981
2295	7049
2295	7043
2295	54790
2295	7008
2295	7062
2295	6925
2295	129685
2295	85360
2295	85439
2295	6794
2295	10809
2295	6427
2295	9901
2295	8878
2295	50859
2295	6690
2295	100874231
2295	6671
2295	6648
2295	29887
2295	64750
2295	56916
2295	6595
2295	6542
2295	8501
2295	142680
2295	9187
2295	9058
2295	9990
2295	25942
2295	6457
2295	253970
2295	57715
2295	7095
2295	79634
2295	795
2295	6259
2295	862
2295	861
2295	6210
2295	55197
2295	79897
2295	6129
2295	6095
2295	55182
2295	9604
2295	196475
2295	22999
2295	55188
2295	5999
2295	731220
2295	5950
2295	282996
2295	5914
2295	51195
2295	11069
2295	10928
2295	5885
2295	23369
2295	5763
2295	5745
2295	5740
2295	5727
2295	136242
2295	221823
2295	639
2295	5523
2295	8493
2295	5455
2295	83483
2295	51196
2295	5324
2295	5308
2295	5187
2295	553115
2295	79955
2295	5147
2295	5122
2295	84333
2295	54510
2295	57575
2295	5074
2295	400961
2295	220213
2295	23440
2295	92736
2295	116039
2295	81285
2295	9480
2295	4968
2295	4947
2295	10101
2295	30833
2295	64324
2295	123904
2295	3084
2295	4892
2295	8013
2295	57555
2295	390010
2295	25836
2295	4815
2295	4803
2295	25791
2295	4792
2295	4778
2295	4773
2295	4772
2295	9147
2295	140609
2295	4734
2295	55707
2295	4698
2295	4675
2295	440145
2295	4619
2295	4617
2295	4601
2295	10608
2295	9242
2295	28973
2295	28998
2295	116535
2295	22915
2295	54842
2295	79157
2295	84206
2295	112950
2295	2122
2295	55784
2295	4154
2295	11183
2295	84445
2295	4050
2295	2846
2295	642366
2295	338963
2295	100507346
2295	8543
2295	55885
2295	55716
2295	158038
2295	266919
2295	10637
2295	143903
2295	83755
2295	340359
2295	9314
2295	9786
2295	79932
2295	3772
2295	641516
2295	284058
2295	26548
2295	83737
2295	3667
2295	3631
2295	3614
2295	58985
2295	22807
2295	3479
2295	338376
2295	3416
2295	55806
2295	3234
2295	3221
2295	3228
2295	3214
2295	10481
2295	3201
2295	3207
2295	3206
2295	3198
2295	100133311
2295	100506311
2295	3148
2295	3159
2295	391723
2295	9421
2295	3001
2295	2869
2295	7107
2295	2800
2295	2705
2295	2625
2295	9568
2295	27086
2295	2309
2295	2355
2295	55785
2295	2244
2295	55294
2295	54757
2295	2131
2295	344191
2295	2119
2295	2104
2295	2099
2295	2020
2295	1977
2295	26298
2295	374786
2295	55837
2295	1837
2295	4733
2295	63948
2295	400242
2295	1718
2295	55667
2295	9191
2295	167227
2295	1634
2295	54876
2295	80344
2295	1589
2295	8450
2295	8722
2295	1453
2295	200186
2295	51232
2295	54544
2295	51185
2295	642843
2295	64506
2295	1358
2295	1305
2295	53942
2295	163882
2295	25927
2295	25999
2295	6320
2295	9073
2295	4435
2295	1107
2295	56853
2295	10659
2295	1045
2295	1027
2295	1026
2295	25901
2295	550631
2295	151278
2295	643866
2295	23705
2295	138241
2295	79669
2295	9854
2295	25912
2295	114905
2295	160419
2295	118611
2295	143379
2295	284697
2295	148362
2295	673
2295	650
2295	9210
2295	8553
2295	54831
2295	286554
2295	54828
2295	8707
2295	6310
2295	9114
2295	23365
2295	83478
2295	187
2295	9179
2295	8120
2295	288
2295	272
2295	51005
2295	11214
2295	84962
2295	105
2295	11093
2295	94
27022	124626
27022	25925
27022	25946
27022	27309
27022	53349
27022	139735
27022	463
27022	100303491
27022	9839
27022	29068
27022	26137
27022	253943
27022	84294
27022	9724
27022	29761
27022	10477
27022	7273
27022	116461
27022	4308
27022	10758
27022	8626
27022	9760
27022	11073
27022	23112
27022	55901
27022	7038
27022	6954
27022	6925
27022	6926
27022	30009
27022	6899
27022	246329
27022	23648
27022	90864
27022	56907
27022	55553
27022	26774
27022	26770
27022	692198
27022	692197
27022	692196
27022	692195
27022	619498
27022	26802
27022	26806
27022	677847
27022	619568
27022	6534
27022	6446
27022	57556
27022	54437
27022	727956
27022	255812
27022	6322
27022	92304
27022	29106
27022	6304
27022	6258
27022	84870
27022	6120
27022	55182
27022	79589
27022	100526767
27022	5992
27022	80346
27022	5936
27022	5931
27022	401399
27022	145270
27022	5500
27022	10891
27022	9489
27022	51555
27022	64146
27022	5081
27022	5015
27022	5013
27022	403274
27022	403273
27022	26341
27022	390058
27022	4908
27022	9315
27022	7026
27022	4798
27022	4783
27022	4781
27022	63973
27022	4734
27022	10408
27022	4601
27022	6307
27022	4343
27022	4324
27022	4211
27022	4208
27022	5648
27022	347730
27022	4004
27022	266919
27022	56956
27022	8022
27022	3858
27022	57626
27022	9314
27022	51780
27022	55818
27022	140862
27022	11185
27022	3241
27022	3208
27022	3200
27022	3099
27022	253012
27022	9464
27022	100873989
27022	2886
27022	114787
27022	9293
27022	2824
27022	140628
27022	60674
27022	2556
27022	9758
27022	55691
27022	93986
27022	1112
27022	2218
27022	2254
27022	55079
27022	51252
27022	54206
27022	57471
27022	8669
27022	1944
27022	1848
27022	57628
27022	150353
27022	160851
27022	91614
27022	9265
27022	340665
27022	1499
27022	1282
27022	85445
27022	5067
27022	9073
27022	1182
27022	1124
27022	10659
27022	55602
27022	146059
27022	60494
27022	54897
27022	835
27022	27101
27022	132321
27022	114899
27022	389941
27022	387763
27022	23774
27022	254240
27022	660
27022	80823
27022	627
27022	604
27022	488
27022	170302
27022	79637
27022	84100
27022	8289
27022	148741
27022	23243
27022	338692
27022	9068
27022	55626
27022	2334
27022	11174
27022	81794
27022	31
27022	29974
2297	65249
2297	91752
2297	149076
2297	7543
2297	51441
2297	23039
2297	80014
2297	51384
2297	7480
2297	79971
2297	11152
2297	200403
2297	340706
2297	7443
2297	7414
2297	10451
2297	9217
2297	7379
2297	115426
2297	114131
2297	7327
2297	286319
2297	80086
2297	7248
2297	10612
2297	23321
2297	122664
2297	64102
2297	160418
2297	51754
2297	51249
2297	23023
2297	3195
2297	26520
2297	26230
2297	221981
2297	199745
2297	83591
2297	7043
2297	54790
2297	6925
2297	127428
2297	50945
2297	10716
2297	10010
2297	27097
2297	6875
2297	25870
2297	23635
2297	9901
2297	6690
2297	6689
2297	100874231
2297	100506436
2297	6272
2297	55512
2297	6610
2297	23293
2297	4091
2297	10569
2297	9056
2297	6542
2297	8884
2297	142680
2297	390598
2297	51547
2297	25942
2297	80851
2297	118980
2297	5270
2297	6318
2297	6317
2297	54437
2297	57715
2297	6299
2297	862
2297	861
2297	6239
2297	6129
2297	6095
2297	6091
2297	55182
2297	22999
2297	85397
2297	5999
2297	731220
2297	5971
2297	54542
2297	55472
2297	54033
2297	64926
2297	5916
2297	5914
2297	51195
2297	9693
2297	347517
2297	10966
2297	90780
2297	5793
2297	5763
2297	5745
2297	9051
2297	23215
2297	27339
2297	51422
2297	639
2297	5523
2297	55607
2297	5514
2297	10450
2297	10891
2297	11281
2297	5455
2297	57449
2297	51196
2297	5308
2297	5303
2297	5294
2297	23239
2297	23187
2297	553115
2297	27250
2297	56112
2297	56142
2297	25859
2297	400961
2297	64805
2297	5013
2297	220213
2297	23440
2297	347741
2297	393046
2297	158131
2297	392390
2297	254973
2297	8390
2297	4978
2297	9423
2297	30833
2297	4897
2297	7026
2297	8431
2297	51335
2297	25791
2297	4774
2297	4773
2297	4693
2297	4675
2297	4637
2297	4617
2297	10408
2297	4601
2297	4502
2297	9242
2297	116535
2297	4353
2297	10198
2297	79157
2297	55784
2297	90411
2297	9020
2297	84061
2297	28992
2297	23658
2297	643441
2297	338963
2297	145845
2297	100129917
2297	55885
2297	81698
2297	645323
2297	401288
2297	100885779
2297	221496
2297	93273
2297	10637
2297	254251
2297	337959
2297	3818
2297	340359
2297	9903
2297	9314
2297	84623
2297	81930
2297	9674
2297	7403
2297	641516
2297	54934
2297	55600
2297	3693
2297	10265
2297	723961
2297	3630
2297	54891
2297	3489
2297	3479
2297	3458
2297	55853
2297	3399
2297	55806
2297	3223
2297	3222
2297	3221
2297	221883
2297	100506311
2297	8479
2297	23072
2297	51564
2297	9421
2297	3003
2297	149699
2297	2925
2297	2800
2297	647309
2297	2717
2297	79893
2297	51573
2297	2625
2297	2564
2297	53940
2297	93986
2297	27086
2297	2308
2297	2290
2297	400999
2297	26281
2297	2255
2297	55785
2297	121512
2297	26273
2297	120114
2297	23625
2297	392307
2297	148109
2297	2131
2297	2128
2297	2099
2297	2069
2297	2049
2297	2012
2297	1977
2297	80267
2297	55837
2297	1814
2297	1802
2297	116092
2297	1789
2297	54788
2297	146754
2297	10395
2297	400242
2297	90957
2297	160851
2297	55667
2297	1630
2297	54876
2297	80344
2297	1627
2297	117154
2297	11330
2297	29119
2297	1453
2297	54544
2297	642843
2297	51397
2297	1305
2297	22837
2297	163882
2297	54805
2297	25999
2297	51208
2297	142913
2297	645455
2297	10659
2297	1026
2297	55664
2297	10983
2297	881
2297	729440
2297	25901
2297	23468
2297	388743
2297	23473
2297	57863
2297	138241
2297	79169
2297	388327
2297	160419
2297	118611
2297	143379
2297	284697
2297	673
2297	54831
2297	286554
2297	8704
2297	6310
2297	533
2297	489
2297	474
2297	151188
2297	57492
2297	23365
2297	9411
2297	187
2297	8120
2297	63982
2297	441869
2297	218
2297	64853
2297	3899
2297	105
2297	11093
2296	65249
2296	57592
2296	9745
2296	220929
2296	149076
2296	9923
2296	26137
2296	23039
2296	11059
2296	7474
2296	9277
2296	55737
2296	285175
2296	574537
2296	10477
2296	10628
2296	51060
2296	80086
2296	7276
2296	146057
2296	7223
2296	373
2296	29953
2296	9760
2296	9804
2296	84928
2296	23023
2296	80213
2296	26230
2296	221981
2296	100507527
2296	90326
2296	22797
2296	64216
2296	200424
2296	6925
2296	256536
2296	10010
2296	55638
2296	57620
2296	7903
2296	6730
2296	6723
2296	8878
2296	10251
2296	10253
2296	11005
2296	100874231
2296	100131390
2296	221833
2296	80320
2296	387104
2296	100379250
2296	652965
2296	677802
2296	64750
2296	55512
2296	23293
2296	6599
2296	4092
2296	6542
2296	8501
2296	64116
2296	9016
2296	8631
2296	6474
2296	6457
2296	152503
2296	6440
2296	26040
2296	29950
2296	26135
2296	123228
2296	223117
2296	7095
2296	79634
2296	6322
2296	677775
2296	677774
2296	112483
2296	154075
2296	201191
2296	6299
2296	795
2296	862
2296	388015
2296	6191
2296	6230
2296	55182
2296	22836
2296	5999
2296	5996
2296	54870
2296	5801
2296	5797
2296	84867
2296	5727
2296	5689
2296	5652
2296	100874032
2296	5629
2296	57580
2296	56981
2296	639
2296	11230
2296	5530
2296	5523
2296	200150
2296	23533
2296	5122
2296	5116
2296	84333
2296	56145
2296	400961
2296	55690
2296	220213
2296	92736
2296	100128731
2296	5000
2296	283162
2296	390063
2296	4978
2296	9480
2296	55239
2296	9423
2296	84081
2296	7026
2296	4883
2296	4864
2296	64067
2296	129521
2296	390010
2296	25836
2296	79815
2296	4780
2296	4772
2296	4756
2296	344148
2296	8440
2296	29781
2296	4664
2296	4621
2296	10408
2296	343263
2296	4601
2296	4477
2296	116535
2296	196264
2296	9526
2296	4335
2296	253714
2296	283078
2296	23269
2296	84206
2296	4212
2296	112950
2296	2122
2296	51360
2296	4150
2296	23005
2296	11183
2296	10905
2296	4094
2296	28992
2296	57408
2296	116844
2296	642366
2296	100506422
2296	100287010
2296	100240735
2296	55885
2296	55716
2296	140828
2296	91750
2296	26468
2296	340596
2296	3952
2296	51176
2296	92483
2296	3931
2296	8270
2296	3902
2296	337879
2296	100505753
2296	687
2296	84623
2296	9786
2296	7403
2296	3767
2296	23522
2296	10524
2296	83700
2296	3694
2296	8660
2296	51447
2296	3614
2296	7087
2296	3298
2296	55806
2296	3221
2296	3228
2296	221883
